group	cond	seed	dim	layers	epoch	pt_ood	seq_ood
main	canc_1side	1	64	2	34	1.0000	1.0000
main	canc_1side	1	64	2	35	1.0000	1.0000
main	canc_1side	1	64	2	36	1.0000	1.0000
main	canc_1side	1	64	2	37	1.0000	1.0000
main	canc_1side	1	64	2	38	1.0000	1.0000
main	canc_1side	1	64	2	39	1.0000	1.0000
main	canc_1side	1	64	2	40	1.0000	1.0000
main	canc_1side	1	64	2	41	1.0000	1.0000
main	canc_1side	1	64	2	42	1.0000	1.0000
main	canc_1side	1	64	2	43	1.0000	1.0000
main	canc_1side	1	64	2	44	1.0000	1.0000
main	canc_1side	1	64	2	45	1.0000	1.0000
main	canc_1side	1	64	2	46	1.0000	1.0000
main	canc_1side	1	64	2	47	1.0000	1.0000
main	canc_1side	1	64	2	48	1.0000	1.0000
main	canc_1side	1	64	2	49	1.0000	1.0000
main	canc_1side	1	64	2	50	1.0000	1.0000
main	canc_1side	1	64	2	51	1.0000	1.0000
main	canc_1side	1	64	2	52	1.0000	1.0000
main	canc_1side	1	64	2	53	1.0000	1.0000
main	canc_1side	1	64	2	54	1.0000	1.0000
main	canc_1side	1	64	2	55	1.0000	1.0000
main	canc_1side	1	64	2	56	1.0000	1.0000
main	canc_1side	1	64	2	57	1.0000	1.0000
main	canc_1side	1	64	2	58	1.0000	1.0000
main	canc_1side	1	64	2	59	1.0000	1.0000
main	canc_1side	1	64	2	60	1.0000	1.0000
main	canc_1side	2	64	2	1	0.0000	0.0000
main	canc_1side	2	64	2	2	0.0000	0.0000
main	canc_1side	2	64	2	3	0.0000	0.0000
main	canc_1side	2	64	2	4	0.0530	0.0000
main	canc_1side	2	64	2	5	0.0530	0.0000
main	canc_1side	2	64	2	6	0.0596	0.0000
main	canc_1side	2	64	2	7	0.1457	0.0000
main	canc_1side	2	64	2	8	0.1722	0.0000
main	canc_1side	2	64	2	9	0.1987	0.0000
main	canc_1side	2	64	2	10	0.1987	0.0000
main	canc_1side	2	64	2	11	0.2119	0.0000
main	canc_1side	2	64	2	12	0.2235	0.0000
main	canc_1side	2	64	2	13	0.2252	0.0000
main	canc_1side	2	64	2	14	0.2252	0.0000
main	canc_1side	2	64	2	15	0.2252	0.0000
main	canc_1side	2	64	2	16	0.2252	0.0000
main	canc_1side	2	64	2	17	0.2252	0.0000
main	canc_1side	2	64	2	18	0.2252	0.0000
main	canc_1side	2	64	2	19	0.2252	0.0000
main	canc_1side	2	64	2	20	0.2252	0.0000
main	canc_1side	2	64	2	21	0.2252	0.0000
main	canc_1side	2	64	2	22	0.2252	0.0000
main	canc_1side	2	64	2	23	0.2252	0.0000
main	canc_1side	2	64	2	24	0.2252	0.0000
main	canc_1side	2	64	2	25	0.2252	0.0000
main	canc_1side	2	64	2	26	0.3750	0.1875
main	canc_1side	2	64	2	27	0.9868	0.5000
main	canc_1side	2	64	2	28	0.9868	0.5000
main	canc_1side	2	64	2	29	0.9868	0.5000
main	canc_1side	2	64	2	30	0.9868	0.5000
main	canc_1side	2	64	2	31	0.9868	0.5000
main	canc_1side	2	64	2	32	0.9901	0.6250
main	canc_1side	2	64	2	33	0.9959	0.8438
main	canc_1side	2	64	2	34	1.0000	1.0000
main	canc_1side	2	64	2	35	1.0000	1.0000
main	canc_1side	2	64	2	36	1.0000	1.0000
main	canc_1side	2	64	2	37	1.0000	1.0000
main	canc_1side	2	64	2	38	1.0000	1.0000
main	canc_1side	2	64	2	39	1.0000	1.0000
main	canc_1side	2	64	2	40	1.0000	1.0000
main	canc_1side	2	64	2	41	1.0000	1.0000
main	canc_1side	2	64	2	42	1.0000	1.0000
main	canc_1side	2	64	2	43	1.0000	1.0000
main	canc_1side	2	64	2	44	1.0000	1.0000
main	canc_1side	2	64	2	45	1.0000	1.0000
main	canc_1side	2	64	2	46	1.0000	1.0000
main	canc_1side	2	64	2	47	1.0000	1.0000
main	canc_1side	2	64	2	48	1.0000	1.0000
main	canc_1side	2	64	2	49	1.0000	1.0000
main	canc_1side	2	64	2	50	1.0000	1.0000
main	canc_1side	2	64	2	51	1.0000	1.0000
main	canc_1side	2	64	2	52	1.0000	1.0000
main	canc_1side	2	64	2	53	1.0000	1.0000
main	canc_1side	2	64	2	54	1.0000	1.0000
main	canc_1side	2	64	2	55	1.0000	1.0000
main	canc_1side	2	64	2	56	1.0000	1.0000
main	canc_1side	2	64	2	57	1.0000	1.0000
main	canc_1side	2	64	2	58	1.0000	1.0000
main	canc_1side	2	64	2	59	1.0000	1.0000
main	canc_1side	2	64	2	60	1.0000	1.0000
main	canc_1side	3	64	2	1	0.0000	0.0000
main	canc_1side	3	64	2	2	0.0000	0.0000
main	canc_1side	3	64	2	3	0.0795	0.0000
main	canc_1side	3	64	2	4	0.0811	0.0000
main	canc_1side	3	64	2	5	0.1457	0.0000
main	canc_1side	3	64	2	6	0.1457	0.0000
main	canc_1side	3	64	2	7	0.1639	0.0000
main	canc_1side	3	64	2	8	0.1722	0.0000
main	canc_1side	3	64	2	9	0.1722	0.0000
main	canc_1side	3	64	2	10	0.1722	0.0000
main	canc_1side	3	64	2	11	0.1854	0.0000
main	canc_1side	3	64	2	12	0.2070	0.0000
main	canc_1side	3	64	2	13	0.2119	0.0000
main	canc_1side	3	64	2	14	0.2119	0.0000
main	canc_1side	3	64	2	15	0.2119	0.0000
main	canc_1side	3	64	2	16	0.2127	0.0000
main	canc_1side	3	64	2	17	0.2252	0.0000
main	canc_1side	3	64	2	18	0.2252	0.0000
main	canc_1side	3	64	2	19	0.2252	0.0000
main	canc_1side	3	64	2	20	0.2252	0.0000
main	canc_1side	3	64	2	21	0.2252	0.0000
main	canc_1side	3	64	2	22	0.2384	0.0000
main	canc_1side	3	64	2	23	0.2384	0.0000
main	canc_1side	3	64	2	24	0.2384	0.0000
main	canc_1side	3	64	2	25	0.2384	0.0000
main	canc_1side	3	64	2	26	0.2384	0.0000
main	canc_1side	3	64	2	27	0.2384	0.0000
main	canc_1side	3	64	2	28	0.2384	0.0000
main	canc_1side	3	64	2	29	0.2384	0.0000
main	canc_1side	3	64	2	30	0.2384	0.0000
main	canc_1side	3	64	2	31	0.2384	0.0000
main	canc_1side	3	64	2	32	1.0000	1.0000
main	canc_1side	3	64	2	33	1.0000	1.0000
main	canc_1side	3	64	2	34	1.0000	1.0000
main	canc_1side	3	64	2	35	1.0000	1.0000
main	canc_1side	3	64	2	36	1.0000	1.0000
main	canc_1side	3	64	2	37	1.0000	1.0000
main	canc_1side	3	64	2	38	1.0000	1.0000
main	canc_1side	3	64	2	39	1.0000	1.0000
main	canc_1side	3	64	2	40	1.0000	1.0000
main	canc_1side	3	64	2	41	1.0000	1.0000
main	canc_1side	3	64	2	42	1.0000	1.0000
main	canc_1side	3	64	2	43	1.0000	1.0000
main	canc_1side	3	64	2	44	1.0000	1.0000
main	canc_1side	3	64	2	45	1.0000	1.0000
main	canc_1side	3	64	2	46	1.0000	1.0000
main	canc_1side	3	64	2	47	1.0000	1.0000
main	canc_1side	3	64	2	48	1.0000	1.0000
main	canc_1side	3	64	2	49	1.0000	1.0000
main	canc_1side	3	64	2	50	1.0000	1.0000
main	canc_1side	3	64	2	51	1.0000	1.0000
main	canc_1side	3	64	2	52	1.0000	1.0000
main	canc_1side	3	64	2	53	1.0000	1.0000
main	canc_1side	3	64	2	54	1.0000	1.0000
main	canc_1side	3	64	2	55	1.0000	1.0000
main	canc_1side	3	64	2	56	1.0000	1.0000
main	canc_1side	3	64	2	57	1.0000	1.0000
main	canc_1side	3	64	2	58	1.0000	1.0000
main	canc_1side	3	64	2	59	1.0000	1.0000
main	canc_1side	3	64	2	60	1.0000	1.0000
main	canc_1side	4	64	2	1	0.0000	0.0000
main	canc_1side	4	64	2	2	0.0795	0.0000
main	canc_1side	4	64	2	3	0.0795	0.0000
main	canc_1side	4	64	2	4	0.0927	0.0000
main	canc_1side	4	64	2	5	0.1589	0.0000
main	canc_1side	4	64	2	6	0.1722	0.0000
main	canc_1side	4	64	2	7	0.1722	0.0000
main	canc_1side	4	64	2	8	0.1722	0.0000
main	canc_1side	4	64	2	9	0.1722	0.0000
main	canc_1side	4	64	2	10	0.1722	0.0000
main	canc_1side	4	64	2	11	0.1722	0.0000
main	canc_1side	4	64	2	12	0.1854	0.0000
main	canc_1side	4	64	2	13	0.1854	0.0000
main	canc_1side	4	64	2	14	0.2310	0.0000
main	canc_1side	4	64	2	15	0.9702	0.0000
main	canc_1side	4	64	2	16	0.9868	0.5000
main	canc_1side	4	64	2	17	0.9868	0.5000
main	canc_1side	4	64	2	18	0.9868	0.5000
main	canc_1side	4	64	2	19	0.9868	0.5000
main	canc_1side	4	64	2	20	0.9884	0.5625
main	canc_1side	4	64	2	21	0.9917	0.6875
main	canc_1side	4	64	2	22	1.0000	1.0000
main	canc_1side	4	64	2	23	1.0000	1.0000
main	canc_1side	4	64	2	24	1.0000	1.0000
main	canc_1side	4	64	2	25	1.0000	1.0000
main	canc_1side	4	64	2	26	1.0000	1.0000
main	canc_1side	4	64	2	27	1.0000	1.0000
main	canc_1side	4	64	2	28	1.0000	1.0000
main	canc_1side	4	64	2	29	1.0000	1.0000
main	canc_1side	4	64	2	30	1.0000	1.0000
main	canc_1side	4	64	2	31	1.0000	1.0000
main	canc_1side	4	64	2	32	1.0000	1.0000
main	canc_1side	4	64	2	33	1.0000	1.0000
main	canc_1side	4	64	2	34	1.0000	1.0000
main	canc_1side	4	64	2	35	1.0000	1.0000
main	canc_1side	4	64	2	36	1.0000	1.0000
main	canc_1side	4	64	2	37	1.0000	1.0000
main	canc_1side	4	64	2	38	1.0000	1.0000
main	canc_1side	4	64	2	39	1.0000	1.0000
main	canc_1side	4	64	2	40	1.0000	1.0000
main	canc_1side	4	64	2	41	1.0000	1.0000
main	canc_1side	4	64	2	42	1.0000	1.0000
main	canc_1side	4	64	2	43	1.0000	1.0000
main	canc_1side	4	64	2	44	1.0000	1.0000
main	canc_1side	4	64	2	45	1.0000	1.0000
main	canc_1side	4	64	2	46	1.0000	1.0000
main	canc_1side	4	64	2	47	1.0000	1.0000
main	canc_1side	4	64	2	48	1.0000	1.0000
main	canc_1side	4	64	2	49	1.0000	1.0000
main	canc_1side	4	64	2	50	1.0000	1.0000
main	canc_1side	4	64	2	51	1.0000	1.0000
main	canc_1side	4	64	2	52	1.0000	1.0000
main	canc_1side	4	64	2	53	1.0000	1.0000
main	canc_1side	4	64	2	54	1.0000	1.0000
main	canc_1side	4	64	2	55	1.0000	1.0000
main	canc_1side	4	64	2	56	1.0000	1.0000
main	canc_1side	4	64	2	57	1.0000	1.0000
main	canc_1side	4	64	2	58	1.0000	1.0000
main	canc_1side	4	64	2	59	1.0000	1.0000
main	canc_1side	4	64	2	60	1.0000	1.0000
main	canc_1side	5	64	2	1	0.0530	0.0000
main	canc_1side	5	64	2	2	0.0530	0.0000
main	canc_1side	5	64	2	3	0.0786	0.0000
main	canc_1side	5	64	2	4	0.1457	0.0000
main	canc_1side	5	64	2	5	0.1457	0.0000
main	canc_1side	5	64	2	6	0.1540	0.0000
main	canc_1side	5	64	2	7	0.1904	0.0000
main	canc_1side	5	64	2	8	0.1987	0.0000
main	canc_1side	5	64	2	9	0.1987	0.0000
main	canc_1side	5	64	2	10	0.1987	0.0000
main	canc_1side	5	64	2	11	0.1987	0.0000
main	canc_1side	5	64	2	12	0.1987	0.0000
main	canc_1side	5	64	2	13	0.3195	0.0625
main	canc_1side	5	64	2	14	0.9752	0.3125
main	canc_1side	5	64	2	15	0.9851	0.5000
main	canc_1side	5	64	2	16	0.9868	0.5000
main	canc_1side	5	64	2	17	0.9868	0.5000
main	canc_1side	5	64	2	18	0.9868	0.5000
main	canc_1side	5	64	2	19	0.9868	0.5000
main	canc_1side	5	64	2	20	0.9868	0.5000
main	canc_1side	5	64	2	21	0.9868	0.5000
main	canc_1side	5	64	2	22	0.9868	0.5000
main	canc_1side	5	64	2	23	0.9868	0.5000
main	canc_1side	5	64	2	24	0.9868	0.5000
main	canc_1side	5	64	2	25	0.9868	0.5000
main	canc_1side	5	64	2	26	0.9868	0.5000
main	canc_1side	5	64	2	27	0.9868	0.5000
main	canc_1side	5	64	2	28	0.9868	0.5000
main	canc_1side	5	64	2	29	0.9868	0.5000
main	canc_1side	5	64	2	30	0.9868	0.5000
main	canc_1side	5	64	2	31	0.9868	0.5000
main	canc_1side	5	64	2	32	0.9901	0.6250
main	canc_1side	5	64	2	33	1.0000	1.0000
main	canc_1side	5	64	2	34	1.0000	1.0000
main	canc_1side	5	64	2	35	1.0000	1.0000
main	canc_1side	5	64	2	36	1.0000	1.0000
main	canc_1side	5	64	2	37	1.0000	1.0000
main	canc_1side	5	64	2	38	1.0000	1.0000
main	canc_1side	5	64	2	39	1.0000	1.0000
main	canc_1side	5	64	2	40	1.0000	1.0000
main	canc_1side	5	64	2	41	1.0000	1.0000
main	canc_1side	5	64	2	42	1.0000	1.0000
main	canc_1side	5	64	2	43	1.0000	1.0000
main	canc_1side	5	64	2	44	1.0000	1.0000
main	canc_1side	5	64	2	45	1.0000	1.0000
main	canc_1side	5	64	2	46	1.0000	1.0000
main	canc_1side	5	64	2	47	1.0000	1.0000
main	canc_1side	5	64	2	48	1.0000	1.0000
main	canc_1side	5	64	2	49	1.0000	1.0000
main	canc_1side	5	64	2	50	1.0000	1.0000
main	canc_1side	5	64	2	51	1.0000	1.0000
main	canc_1side	5	64	2	52	1.0000	1.0000
main	canc_1side	5	64	2	53	1.0000	1.0000
main	canc_1side	5	64	2	54	1.0000	1.0000
main	canc_1side	5	64	2	55	1.0000	1.0000
main	canc_1side	5	64	2	56	1.0000	1.0000
main	canc_1side	5	64	2	57	1.0000	1.0000
main	canc_1side	5	64	2	58	1.0000	1.0000
main	canc_1side	5	64	2	59	1.0000	1.0000
main	canc_1side	5	64	2	60	1.0000	1.0000
main	canc_1side	6	64	2	1	0.0000	0.0000
main	canc_1side	6	64	2	2	0.0000	0.0000
main	canc_1side	6	64	2	3	0.0530	0.0000
main	canc_1side	6	64	2	4	0.0662	0.0000
main	canc_1side	6	64	2	5	0.0662	0.0000
main	canc_1side	6	64	2	6	0.0836	0.0000
main	canc_1side	6	64	2	7	0.1035	0.0000
main	canc_1side	6	64	2	8	0.1854	0.0000
main	canc_1side	6	64	2	9	0.1854	0.0000
main	canc_1side	6	64	2	10	0.1854	0.0000
main	canc_1side	6	64	2	11	0.2864	0.0000
main	canc_1side	6	64	2	12	0.9470	0.0000
main	canc_1side	6	64	2	13	0.9669	0.2500
main	canc_1side	6	64	2	14	0.9743	0.2812
main	canc_1side	6	64	2	15	0.9868	0.5625
main	canc_1side	6	64	2	16	1.0000	1.0000
main	canc_1side	6	64	2	17	1.0000	1.0000
main	canc_1side	6	64	2	18	1.0000	1.0000
main	canc_1side	6	64	2	19	1.0000	1.0000
main	canc_1side	6	64	2	20	1.0000	1.0000
main	canc_1side	6	64	2	21	1.0000	1.0000
main	canc_1side	6	64	2	22	1.0000	1.0000
main	canc_1side	6	64	2	23	1.0000	1.0000
main	canc_1side	6	64	2	24	1.0000	1.0000
main	canc_1side	6	64	2	25	1.0000	1.0000
main	canc_1side	6	64	2	26	1.0000	1.0000
main	canc_1side	6	64	2	27	1.0000	1.0000
main	canc_1side	6	64	2	28	1.0000	1.0000
main	canc_1side	6	64	2	29	1.0000	1.0000
main	canc_1side	6	64	2	30	1.0000	1.0000
main	canc_1side	6	64	2	31	1.0000	1.0000
main	canc_1side	6	64	2	32	1.0000	1.0000
main	canc_1side	6	64	2	33	1.0000	1.0000
main	canc_1side	6	64	2	34	1.0000	1.0000
main	canc_1side	6	64	2	35	1.0000	1.0000
main	canc_1side	6	64	2	36	1.0000	1.0000
main	canc_1side	6	64	2	37	1.0000	1.0000
main	canc_1side	6	64	2	38	1.0000	1.0000
main	canc_1side	6	64	2	39	1.0000	1.0000
main	canc_1side	6	64	2	40	1.0000	1.0000
main	canc_1side	6	64	2	41	1.0000	1.0000
main	canc_1side	6	64	2	42	1.0000	1.0000
main	canc_1side	6	64	2	43	1.0000	1.0000
main	canc_1side	6	64	2	44	1.0000	1.0000
main	canc_1side	6	64	2	45	1.0000	1.0000
main	canc_1side	6	64	2	46	1.0000	1.0000
main	canc_1side	6	64	2	47	1.0000	1.0000
main	canc_1side	6	64	2	48	1.0000	1.0000
main	canc_1side	6	64	2	49	1.0000	1.0000
main	canc_1side	6	64	2	50	1.0000	1.0000
main	canc_1side	6	64	2	51	1.0000	1.0000
main	canc_1side	6	64	2	52	1.0000	1.0000
main	canc_1side	6	64	2	53	1.0000	1.0000
main	canc_1side	6	64	2	54	1.0000	1.0000
main	canc_1side	6	64	2	55	1.0000	1.0000
main	canc_1side	6	64	2	56	1.0000	1.0000
main	canc_1side	6	64	2	57	1.0000	1.0000
main	canc_1side	6	64	2	58	1.0000	1.0000
main	canc_1side	6	64	2	59	1.0000	1.0000
main	canc_1side	6	64	2	60	1.0000	1.0000
main	canc_1side	7	64	2	1	0.0000	0.0000
main	canc_1side	7	64	2	2	0.0480	0.0000
main	canc_1side	7	64	2	3	0.0265	0.0000
main	canc_1side	7	64	2	4	0.0000	0.0000
main	canc_1side	7	64	2	5	0.0000	0.0000
main	canc_1side	7	64	2	6	0.0000	0.0000
main	canc_1side	7	64	2	7	0.0149	0.0000
main	canc_1side	7	64	2	8	0.1060	0.0000
main	canc_1side	7	64	2	9	0.1060	0.0000
main	canc_1side	7	64	2	10	0.1556	0.0000
main	canc_1side	7	64	2	11	0.1854	0.0000
main	canc_1side	7	64	2	12	0.1987	0.0000
main	canc_1side	7	64	2	13	0.2036	0.0000
main	canc_1side	7	64	2	14	0.2119	0.0000
main	canc_1side	7	64	2	15	0.2235	0.0000
main	canc_1side	7	64	2	16	0.2252	0.0000
main	canc_1side	7	64	2	17	0.2252	0.0000
main	canc_1side	7	64	2	18	0.2351	0.0000
main	canc_1side	7	64	2	19	0.2384	0.0000
main	canc_1side	7	64	2	20	0.2384	0.0000
main	canc_1side	7	64	2	21	0.2384	0.0000
main	canc_1side	7	64	2	22	0.2384	0.0000
main	canc_1side	7	64	2	23	0.2384	0.0000
main	canc_1side	7	64	2	24	0.2384	0.0000
main	canc_1side	7	64	2	25	0.2649	0.0625
main	canc_1side	7	64	2	26	0.4139	0.3125
main	canc_1side	7	64	2	27	0.6788	0.6875
main	canc_1side	7	64	2	28	1.0000	1.0000
main	canc_1side	7	64	2	29	1.0000	1.0000
main	canc_1side	7	64	2	30	1.0000	1.0000
main	canc_1side	7	64	2	31	1.0000	1.0000
main	canc_1side	7	64	2	32	1.0000	1.0000
main	canc_1side	7	64	2	33	1.0000	1.0000
main	canc_1side	7	64	2	34	1.0000	1.0000
main	canc_1side	7	64	2	35	1.0000	1.0000
main	canc_1side	7	64	2	36	1.0000	1.0000
main	canc_1side	7	64	2	37	1.0000	1.0000
main	canc_1side	7	64	2	38	1.0000	1.0000
main	canc_1side	7	64	2	39	1.0000	1.0000
main	canc_1side	7	64	2	40	1.0000	1.0000
main	canc_1side	7	64	2	41	1.0000	1.0000
main	canc_1side	7	64	2	42	1.0000	1.0000
main	canc_1side	7	64	2	43	1.0000	1.0000
main	canc_1side	7	64	2	44	1.0000	1.0000
main	canc_1side	7	64	2	45	1.0000	1.0000
main	canc_1side	7	64	2	46	1.0000	1.0000
main	canc_1side	7	64	2	47	1.0000	1.0000
main	canc_1side	7	64	2	48	1.0000	1.0000
main	canc_1side	7	64	2	49	1.0000	1.0000
main	canc_1side	7	64	2	50	1.0000	1.0000
main	canc_1side	7	64	2	51	1.0000	1.0000
main	canc_1side	7	64	2	52	1.0000	1.0000
main	canc_1side	7	64	2	53	1.0000	1.0000
main	canc_1side	7	64	2	54	1.0000	1.0000
main	canc_1side	7	64	2	55	1.0000	1.0000
main	canc_1side	7	64	2	56	1.0000	1.0000
main	canc_1side	7	64	2	57	1.0000	1.0000
main	canc_1side	7	64	2	58	1.0000	1.0000
main	canc_1side	7	64	2	59	1.0000	1.0000
main	canc_1side	7	64	2	60	1.0000	1.0000
main	canc_1side	8	64	2	1	0.0000	0.0000
main	canc_1side	8	64	2	2	0.0000	0.0000
main	canc_1side	8	64	2	3	0.0000	0.0000
main	canc_1side	8	64	2	4	0.0000	0.0000
main	canc_1side	8	64	2	5	0.0728	0.0000
main	canc_1side	8	64	2	6	0.0795	0.0000
main	canc_1side	8	64	2	7	0.0795	0.0000
main	canc_1side	8	64	2	8	0.1060	0.0000
main	canc_1side	8	64	2	9	0.1060	0.0000
main	canc_1side	8	64	2	10	0.1854	0.0000
main	canc_1side	8	64	2	11	0.1854	0.0000
main	canc_1side	8	64	2	12	0.1854	0.0000
main	canc_1side	8	64	2	13	0.2036	0.0000
main	canc_1side	8	64	2	14	0.2293	0.0000
main	canc_1side	8	64	2	15	1.0000	1.0000
main	canc_1side	8	64	2	16	1.0000	1.0000
main	canc_1side	8	64	2	17	1.0000	1.0000
main	canc_1side	8	64	2	18	1.0000	1.0000
main	canc_1side	8	64	2	19	1.0000	1.0000
main	canc_1side	8	64	2	20	1.0000	1.0000
main	canc_1side	8	64	2	21	0.9760	0.9688
main	canc_1side	8	64	2	22	0.7715	0.7188
main	canc_1side	8	64	2	23	0.9089	0.8750
main	canc_1side	8	64	2	24	1.0000	1.0000
main	canc_1side	8	64	2	25	1.0000	1.0000
main	canc_1side	8	64	2	26	1.0000	1.0000
main	canc_1side	8	64	2	27	1.0000	1.0000
main	canc_1side	8	64	2	28	1.0000	1.0000
main	canc_1side	8	64	2	29	1.0000	1.0000
main	canc_1side	8	64	2	30	1.0000	1.0000
main	canc_1side	8	64	2	31	1.0000	1.0000
main	canc_1side	8	64	2	32	1.0000	1.0000
main	canc_1side	8	64	2	33	1.0000	1.0000
main	canc_1side	8	64	2	34	1.0000	1.0000
main	canc_1side	8	64	2	35	1.0000	1.0000
main	canc_1side	8	64	2	36	1.0000	1.0000
main	canc_1side	8	64	2	37	1.0000	1.0000
main	canc_1side	8	64	2	38	1.0000	1.0000
main	canc_1side	8	64	2	39	1.0000	1.0000
main	canc_1side	8	64	2	40	1.0000	1.0000
main	canc_1side	8	64	2	41	1.0000	1.0000
main	canc_1side	8	64	2	42	1.0000	1.0000
main	canc_1side	8	64	2	43	1.0000	1.0000
main	canc_1side	8	64	2	44	1.0000	1.0000
main	canc_1side	8	64	2	45	1.0000	1.0000
main	canc_1side	8	64	2	46	1.0000	1.0000
main	canc_1side	8	64	2	47	1.0000	1.0000
main	canc_1side	8	64	2	48	1.0000	1.0000
main	canc_1side	8	64	2	49	1.0000	1.0000
main	canc_1side	8	64	2	50	1.0000	1.0000
main	canc_1side	8	64	2	51	1.0000	1.0000
main	canc_1side	8	64	2	52	1.0000	1.0000
main	canc_1side	8	64	2	53	1.0000	1.0000
main	canc_1side	8	64	2	54	1.0000	1.0000
main	canc_1side	8	64	2	55	1.0000	1.0000
main	canc_1side	8	64	2	56	1.0000	1.0000
main	canc_1side	8	64	2	57	1.0000	1.0000
main	canc_1side	8	64	2	58	1.0000	1.0000
main	canc_1side	8	64	2	59	1.0000	1.0000
main	canc_1side	8	64	2	60	1.0000	1.0000
main	canc_1side	9	64	2	1	0.0000	0.0000
main	canc_1side	9	64	2	2	0.0265	0.0000
main	canc_1side	9	64	2	3	0.0265	0.0000
main	canc_1side	9	64	2	4	0.0530	0.0000
main	canc_1side	9	64	2	5	0.1060	0.0000
main	canc_1side	9	64	2	6	0.1060	0.0000
main	canc_1side	9	64	2	7	0.2045	0.0000
main	canc_1side	9	64	2	8	0.2119	0.0000
main	canc_1side	9	64	2	9	0.2119	0.0000
main	canc_1side	9	64	2	10	0.2119	0.0000
main	canc_1side	9	64	2	11	0.2119	0.0000
main	canc_1side	9	64	2	12	0.2252	0.0000
main	canc_1side	9	64	2	13	0.2252	0.0000
main	canc_1side	9	64	2	14	0.2252	0.0000
main	canc_1side	9	64	2	15	0.2384	0.0000
main	canc_1side	9	64	2	16	0.2384	0.0000
main	canc_1side	9	64	2	17	0.2384	0.0000
main	canc_1side	9	64	2	18	0.2384	0.0000
main	canc_1side	9	64	2	19	0.2384	0.0000
main	canc_1side	9	64	2	20	0.2384	0.0000
main	canc_1side	9	64	2	21	0.2384	0.0000
main	canc_1side	9	64	2	22	0.2384	0.0000
main	canc_1side	9	64	2	23	0.2384	0.0000
main	canc_1side	9	64	2	24	0.2384	0.0000
main	canc_1side	9	64	2	25	0.2384	0.0000
main	canc_1side	9	64	2	26	0.2384	0.0000
main	canc_1side	9	64	2	27	0.2384	0.0000
main	canc_1side	9	64	2	28	0.2384	0.0000
main	canc_1side	9	64	2	29	0.2384	0.0000
main	canc_1side	9	64	2	30	0.6126	0.3750
main	canc_1side	9	64	2	31	0.9735	0.9375
main	canc_1side	9	64	2	32	1.0000	1.0000
main	canc_1side	9	64	2	33	1.0000	1.0000
main	canc_1side	9	64	2	34	1.0000	1.0000
main	canc_1side	9	64	2	35	1.0000	1.0000
main	canc_1side	9	64	2	36	1.0000	1.0000
main	canc_1side	9	64	2	37	1.0000	1.0000
main	canc_1side	9	64	2	38	1.0000	1.0000
main	canc_1side	9	64	2	39	1.0000	1.0000
main	canc_1side	9	64	2	40	1.0000	1.0000
main	canc_1side	9	64	2	41	1.0000	1.0000
main	canc_1side	9	64	2	42	1.0000	1.0000
main	canc_1side	9	64	2	43	1.0000	1.0000
main	canc_1side	9	64	2	44	1.0000	1.0000
main	canc_1side	9	64	2	45	1.0000	1.0000
main	canc_1side	9	64	2	46	1.0000	1.0000
main	canc_1side	9	64	2	47	1.0000	1.0000
main	canc_1side	9	64	2	48	1.0000	1.0000
main	canc_1side	9	64	2	49	1.0000	1.0000
main	canc_1side	9	64	2	50	1.0000	1.0000
main	canc_1side	9	64	2	51	1.0000	1.0000
main	canc_1side	9	64	2	52	1.0000	1.0000
main	canc_1side	9	64	2	53	1.0000	1.0000
main	canc_1side	9	64	2	54	1.0000	1.0000
main	canc_1side	9	64	2	55	1.0000	1.0000
main	canc_1side	9	64	2	56	1.0000	1.0000
main	canc_1side	9	64	2	57	1.0000	1.0000
main	canc_1side	9	64	2	58	1.0000	1.0000
main	canc_1side	9	64	2	59	1.0000	1.0000
main	canc_1side	9	64	2	60	1.0000	1.0000
main	canc_partial	0	64	2	1	0.0000	0.0000
main	canc_partial	0	64	2	2	0.0000	0.0000
main	canc_partial	0	64	2	3	0.0795	0.0000
main	canc_partial	0	64	2	4	0.0795	0.0000
main	canc_partial	0	64	2	5	0.0795	0.0000
main	canc_partial	0	64	2	6	0.0795	0.0000
main	canc_partial	0	64	2	7	0.0795	0.0000
main	canc_partial	0	64	2	8	0.0977	0.0000
main	canc_partial	0	64	2	9	0.1854	0.0000
main	canc_partial	0	64	2	10	0.1854	0.0000
main	canc_partial	0	64	2	11	0.1896	0.0000
main	canc_partial	0	64	2	12	0.2119	0.0000
main	canc_partial	0	64	2	13	0.2252	0.0000
main	canc_partial	0	64	2	14	0.2384	0.0000
main	canc_partial	0	64	2	15	0.2384	0.0000
main	canc_partial	0	64	2	16	0.2384	0.0000
main	canc_partial	0	64	2	17	0.2384	0.0000
main	canc_partial	0	64	2	18	0.2384	0.0000
main	canc_partial	0	64	2	19	0.2384	0.0000
main	canc_partial	0	64	2	20	0.2384	0.0000
main	canc_partial	0	64	2	21	0.9346	0.8750
main	canc_partial	0	64	2	22	1.0000	1.0000
main	canc_partial	0	64	2	23	1.0000	1.0000
main	canc_partial	0	64	2	24	1.0000	1.0000
main	canc_partial	0	64	2	25	1.0000	1.0000
main	canc_partial	0	64	2	26	1.0000	1.0000
main	canc_partial	0	64	2	27	1.0000	1.0000
main	canc_partial	0	64	2	28	1.0000	1.0000
main	canc_partial	0	64	2	29	1.0000	1.0000
main	canc_partial	0	64	2	30	1.0000	1.0000
